epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1088.82,1.3979,1.23441,1.24614,0.55567,0.01241,0.01849,0.0131,1.75011,1.29271,1.1682,0.004285,0.004285,0.004285
129,1097.61,1.37217,1.20476,1.21714,0.6516,0.01228,0.01859,0.01247,1.7977,1.34665,1.18686,0.00424,0.00424,0.00424
130,1106.39,1.36429,1.20226,1.22119,0.52555,0.01234,0.01796,0.0129,1.74213,1.31524,1.17238,0.004195,0.004195,0.004195
131,1115.62,1.37601,1.20861,1.23306,0.5187,0.01241,0.01828,0.01297,1.74015,1.30155,1.16509,0.00415,0.00415,0.00415
132,1124.87,1.38016,1.19488,1.2215,0.62302,0.01234,0.01806,0.01289,1.76406,1.31353,1.16681,0.004105,0.004105,0.004105
133,1133.61,1.40328,1.20955,1.24032,0.57904,0.01241,0.01809,0.01296,1.73089,1.29552,1.16861,0.00406,0.00406,0.00406
134,1142.29,1.4191,1.2197,1.26047,0.58078,0.01209,0.01851,0.0129,1.80473,1.43891,1.16618,0.004015,0.004015,0.004015
135,1150.86,1.45127,1.23897,1.25901,0.64415,0.01209,0.01864,0.01263,1.81045,1.37191,1.19703,0.00397,0.00397,0.00397
136,1161.98,1.42336,1.22511,1.25356,0.54935,0.01228,0.01785,0.01158,1.79396,1.36047,1.19858,0.003925,0.003925,0.003925
137,1170.92,1.36065,1.16082,1.22169,0.47182,0.0126,0.01832,0.01304,1.73567,1.30856,1.14968,0.00388,0.00388,0.00388
138,1179.77,1.38371,1.20216,1.22912,0.6367,0.01241,0.01828,0.01317,1.73653,1.27218,1.15207,0.003835,0.003835,0.003835
139,1188.73,1.38111,1.19272,1.22696,0.55147,0.01247,0.01822,0.01282,1.76742,1.30688,1.17389,0.00379,0.00379,0.00379
140,1198.37,1.37459,1.16794,1.23067,0.56419,0.01215,0.01803,0.01248,1.78658,1.37252,1.1752,0.003745,0.003745,0.003745
141,1207.71,1.38521,1.18988,1.23284,0.59166,0.01215,0.01807,0.01287,1.74708,1.37215,1.14789,0.0037,0.0037,0.0037
142,1216.52,1.36998,1.17947,1.22841,0.62199,0.01228,0.01828,0.0133,1.73053,1.29422,1.16095,0.003655,0.003655,0.003655
143,1225.39,1.40492,1.19733,1.23889,0.53575,0.0125,0.01845,0.01302,1.72729,1.31132,1.13915,0.00361,0.00361,0.00361
144,1234.27,1.35931,1.18529,1.2232,0.5223,0.01228,0.01853,0.01316,1.74688,1.28088,1.16791,0.003565,0.003565,0.003565
145,1243.53,1.35355,1.16308,1.22674,0.63163,0.01228,0.0187,0.01312,1.73594,1.27285,1.15686,0.00352,0.00352,0.00352
146,1252.47,1.3476,1.14569,1.22913,0.49092,0.0119,0.01739,0.01188,1.82237,1.43926,1.17149,0.003475,0.003475,0.003475
